seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.1000, 16/50, 4.86139, 0.9798, 0.9227, 0.5741, 74.56
1, 0.1000, 17/50, 5.84362, 1.3143, 1.3023, 0.5679, 69.72
1, 0.1000, 18/50, 5.71412, 0.9546, 0.9901, 0.5851, 75.83
1, 0.1000, 19/50, 5.52681, 0.8357, 0.9195, 0.6201, 78.31
1, 0.1000, 20/50, 5.46040, 0.9320, 0.8190, 0.6265, 78.39
1, 0.1000, 21/50, 5.68357, 0.9419, 0.9425, 0.6273, 77.86
1, 0.1000, 22/50, 5.67340, 0.9227, 0.9004, 0.6351, 78.96
1, 0.1000, 23/50, 5.70039, 0.9381, 0.8812, 0.6436, 78.75
1, 0.1000, 24/50, 6.22148, 0.8495, 0.9121, 0.6358, 79.17
1, 0.1000, 25/50, 6.25814, 0.8793, 0.9074, 0.6447, 80.47
1, 0.1000, 26/50, 6.97218, 0.9035, 0.9652, 0.6541, 80.74
1, 0.1000, 27/50, 7.18962, 0.8639, 0.8701, 0.6526, 81.39
1, 0.1000, 28/50, 7.35707, 0.9117, 0.9366, 0.6481, 81.73
1, 0.1000, 29/50, 7.57849, 1.0053, 0.8574, 0.6466, 81.67
1, 0.1000, 30/50, 7.70429, 0.9071, 0.9329, 0.6465, 81.69
1, 0.1000, 31/50, 7.66422, 0.9249, 0.7983, 0.6466, 81.67
1, 0.1000, 32/50, 7.87407, 0.9054, 0.8629, 0.6456, 81.6
1, 0.1000, 33/50, 7.99436, 0.8481, 0.8975, 0.6427, 81.52000000000001
1, 0.1000, 34/50, 7.92582, 0.9518, 0.8672, 0.6437, 81.57
1, 0.1000, 35/50, 8.11622, 0.9448, 0.9909, 0.641, 81.56
1, 0.1000, 36/50, 8.12669, 0.8040, 0.8828, 0.6405, 81.52000000000001
1, 0.1000, 37/50, 8.24402, 0.8404, 0.9714, 0.6402, 81.5
1, 0.1000, 38/50, 8.24975, 0.9154, 0.8994, 0.6396, 81.45
1, 0.1000, 39/50, 8.27032, 0.8363, 0.8565, 0.6391, 81.52000000000001
1, 0.1000, 40/50, 8.45454, 0.9556, 0.9260, 0.6389, 81.58999999999999
1, 0.1000, 41/50, 8.48321, 0.8523, 0.9431, 0.6374, 81.57
1, 0.1000, 42/50, 8.58715, 0.9583, 0.9478, 0.6374, 81.47
1, 0.1000, 43/50, 8.63931, 0.9605, 0.9203, 0.6368, 81.58999999999999
1, 0.1000, 44/50, 8.73163, 0.9869, 0.9746, 0.6362, 81.55
1, 0.1000, 45/50, 8.73139, 0.9792, 0.9446, 0.6349, 81.64
1, 0.1000, 46/50, 8.82183, 0.8623, 0.9076, 0.635, 81.45
1, 0.1000, 47/50, 8.83235, 0.8750, 1.0168, 0.6338, 81.6
1, 0.1000, 48/50, 8.92403, 0.9242, 0.9341, 0.6344, 81.43
1, 0.1000, 49/50, 8.96431, 0.8618, 0.9632, 0.6333, 81.45
1, 0.1000, 50/50, 9.01697, 0.8923, 0.8628, 0.6339, 81.39
1, 0.1500, 1/50, 1.04354, 2.0613, 2.0624, 0.5926, 20.4
1, 0.1500, 2/50, 1.30282, 1.8339, 1.8311, 0.5895, 28.23
1, 0.1500, 3/50, 1.43651, 1.6971, 1.7006, 0.5813, 32.87
1, 0.1500, 4/50, 1.95500, 1.5164, 1.5033, 0.5561, 44.04
1, 0.1500, 5/50, 2.33039, 1.3091, 1.3539, 0.5335, 52.17
1, 0.1500, 6/50, 2.46896, 1.1450, 1.1729, 0.5346, 60.440000000000005
1, 0.1500, 7/50, 2.71976, 0.9942, 0.9887, 0.5374, 66.3
1, 0.1500, 8/50, 2.87277, 0.9569, 0.9422, 0.5481, 67.78
1, 0.1500, 9/50, 3.01364, 0.9256, 0.9264, 0.5493, 68.27
1, 0.1500, 10/50, 3.42765, 0.7930, 0.8611, 0.5512, 72.7
1, 0.1500, 11/50, 3.28302, 1.2758, 1.2874, 0.5474, 63.239999999999995
1, 0.1500, 12/50, 3.30011, 0.9804, 0.9849, 0.5602, 70.96000000000001
1, 0.1500, 13/50, 3.50008, 0.8698, 0.9310, 0.5603, 72.58
1, 0.1500, 14/50, 3.54238, 0.8373, 0.8324, 0.5578, 73.59
1, 0.1500, 15/50, 3.87564, 0.9324, 0.9598, 0.5726, 72.75
1, 0.1500, 16/50, 3.65368, 0.9842, 0.9946, 0.5772, 72.44
1, 0.1500, 17/50, 4.08557, 1.0925, 0.9750, 0.5797, 72.78
1, 0.1500, 18/50, 4.11187, 1.0428, 1.0019, 0.6068, 73.61
1, 0.1500, 19/50, 4.42787, 1.3614, 1.3738, 0.5764, 66.23
1, 0.1500, 20/50, 3.77875, 1.1340, 1.0095, 0.6094, 72.68
1, 0.1500, 21/50, 4.01750, 0.8534, 0.9106, 0.6157, 76.95
1, 0.1500, 22/50, 4.27763, 0.8824, 0.8859, 0.635, 78.29
1, 0.1500, 23/50, 4.46301, 0.8709, 0.8062, 0.6417, 78.86
1, 0.1500, 24/50, 4.69319, 0.8106, 0.7888, 0.6459, 79.89
1, 0.1500, 25/50, 5.04689, 0.8691, 0.8916, 0.649, 79.35
1, 0.1500, 26/50, 5.24683, 0.8790, 0.9201, 0.6433, 79.08
1, 0.1500, 27/50, 5.37128, 0.8474, 0.8905, 0.6524, 79.35
1, 0.1500, 28/50, 5.63930, 0.8830, 0.8617, 0.6566, 81.39999999999999
1, 0.1500, 29/50, 5.97318, 0.9371, 0.8925, 0.6502, 81.17
1, 0.1500, 30/50, 6.04383, 0.9439, 0.8585, 0.6541, 81.08999999999999
1, 0.1500, 31/50, 6.36458, 0.9031, 0.8047, 0.65, 81.14
1, 0.1500, 32/50, 6.47115, 0.8448, 0.8943, 0.6467, 81.02000000000001
1, 0.1500, 33/50, 6.58437, 0.8444, 0.9165, 0.6467, 81.11
1, 0.1500, 34/50, 6.65501, 0.8701, 0.8595, 0.6446, 81.17
1, 0.1500, 35/50, 6.70225, 0.9107, 0.9744, 0.6419, 81.26
1, 0.1500, 36/50, 6.77104, 0.8424, 0.8908, 0.6444, 81.32000000000001
1, 0.1500, 37/50, 6.85459, 0.8627, 0.8889, 0.6425, 81.17999999999999
1, 0.1500, 38/50, 6.91778, 0.9278, 0.9270, 0.6429, 81.23
1, 0.1500, 39/50, 7.00283, 0.8089, 0.8166, 0.6425, 81.15
1, 0.1500, 40/50, 7.08245, 0.8869, 0.8939, 0.6415, 81.17
1, 0.1500, 41/50, 7.14539, 0.8997, 0.9388, 0.6414, 81.11
1, 0.1500, 42/50, 7.20737, 0.8972, 0.9015, 0.6405, 81.17
1, 0.1500, 43/50, 7.27657, 0.9445, 0.9311, 0.6383, 81.0
1, 0.1500, 44/50, 7.29975, 0.9287, 0.9610, 0.6378, 81.03
1, 0.1500, 45/50, 7.36141, 0.9325, 0.9355, 0.6373, 81.06
1, 0.1500, 46/50, 7.40953, 0.9036, 0.8905, 0.6372, 81.07
1, 0.1500, 47/50, 7.45859, 0.8218, 0.9587, 0.6371, 81.12
1, 0.1500, 48/50, 7.50765, 0.9500, 0.9457, 0.6356, 81.08999999999999
1, 0.1500, 49/50, 7.54475, 0.9401, 0.9144, 0.6346, 81.04
1, 0.1500, 50/50, 7.57298, 0.9060, 0.9344, 0.6343, 80.93
1, 0.2000, 1/50, 0.60240, 2.1613, 2.1581, 0.5892, 17.1
1, 0.2000, 2/50, 0.80664, 1.9665, 1.9614, 0.6188, 25.95
1, 0.2000, 3/50, 0.97372, 1.8070, 1.8082, 0.6041, 29.65
1, 0.2000, 4/50, 1.19508, 1.6795, 1.6669, 0.591, 33.44
1, 0.2000, 5/50, 1.48762, 1.4924, 1.4987, 0.5785, 43.05
1, 0.2000, 6/50, 1.84466, 1.3185, 1.3538, 0.5581, 53.82
1, 0.2000, 7/50, 1.94724, 1.1697, 1.1678, 0.5497, 58.17
1, 0.2000, 8/50, 2.07563, 1.0199, 0.9794, 0.5564, 66.4
1, 0.2000, 9/50, 2.09673, 0.9939, 0.9873, 0.5595, 65.86
1, 0.2000, 10/50, 2.26501, 1.1424, 1.1750, 0.5593, 61.650000000000006
1, 0.2000, 11/50, 2.48236, 1.0845, 1.0739, 0.553, 64.66
1, 0.2000, 12/50, 2.65922, 1.0071, 1.0310, 0.5545, 66.49000000000001
1, 0.2000, 13/50, 2.86469, 0.8417, 0.8721, 0.5646, 71.96000000000001
1, 0.2000, 14/50, 2.59369, 0.8126, 0.8210, 0.5761, 71.97
1, 0.2000, 15/50, 3.02782, 0.9211, 0.9704, 0.5717, 70.63000000000001
1, 0.2000, 16/50, 3.12875, 0.9296, 0.9244, 0.5783, 72.69
1, 0.2000, 17/50, 2.88942, 1.0350, 1.0248, 0.5972, 71.25
1, 0.2000, 18/50, 3.21221, 0.9259, 0.9785, 0.5958, 73.54
1, 0.2000, 19/50, 3.25064, 0.9843, 0.9794, 0.598, 72.78
1, 0.2000, 20/50, 3.45586, 1.1219, 1.1127, 0.6021, 70.7
1, 0.2000, 21/50, 3.73800, 1.0046, 1.0385, 0.6104, 73.61
1, 0.2000, 22/50, 3.29525, 0.9553, 1.0013, 0.6312, 75.06
1, 0.2000, 23/50, 3.95984, 1.0064, 0.9342, 0.6177, 75.18
1, 0.2000, 24/50, 4.31102, 1.1359, 1.1242, 0.6139, 72.50999999999999
1, 0.2000, 25/50, 3.56749, 0.7760, 0.8361, 0.656, 79.14999999999999
1, 0.2000, 26/50, 3.96765, 0.8368, 0.8458, 0.6587, 78.92
1, 0.2000, 27/50, 4.25937, 0.9266, 0.9158, 0.6493, 77.53
1, 0.2000, 28/50, 4.60899, 0.8772, 0.8823, 0.6574, 79.85
1, 0.2000, 29/50, 4.92583, 0.9730, 0.8866, 0.6597, 80.39
1, 0.2000, 30/50, 5.16529, 0.9509, 0.9393, 0.6564, 80.56
1, 0.2000, 31/50, 5.45568, 0.9242, 0.8241, 0.6504, 80.24
1, 0.2000, 32/50, 5.65642, 0.8799, 0.8411, 0.6509, 80.73
1, 0.2000, 33/50, 5.76712, 0.9008, 0.9542, 0.6508, 80.44
1, 0.2000, 34/50, 5.82898, 0.9121, 0.8921, 0.6481, 80.23
