seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.4500, 13/25, 1.00337, 2.1450, 2.1614, 0.5273, 9.4
1, 0.4500, 14/25, 1.01774, 2.1239, 2.2005, 0.523, 9.6
1, 0.4500, 15/25, 1.03089, 2.1472, 2.1938, 0.5238, 10.89
1, 0.4500, 16/25, 0.97179, 2.1154, 2.1396, 0.5311, 12.35
1, 0.4500, 17/25, 0.97024, 2.1130, 2.1277, 0.5285, 15.010000000000002
1, 0.4500, 18/25, 0.96731, 2.0743, 2.1375, 0.529, 15.559999999999999
1, 0.4500, 19/25, 0.98078, 2.0779, 2.1154, 0.5273, 16.49
1, 0.4500, 20/25, 1.00460, 2.0706, 2.0993, 0.5245, 16.86
1, 0.4500, 21/25, 1.03519, 2.0371, 2.1235, 0.5213, 14.42
1, 0.4500, 22/25, 1.02622, 2.0443, 2.1075, 0.523, 16.59
1, 0.4500, 23/25, 1.03235, 2.0471, 2.1323, 0.5258, 18.32
1, 0.4500, 24/25, 1.00170, 2.0432, 2.1254, 0.5329, 15.72
1, 0.4500, 25/25, 1.01481, 2.0713, 2.1203, 0.5316, 18.509999999999998
1, 0.5000, 1/25, 0.97133, 2.3381, 2.3409, 0.5, 10.0
1, 0.5000, 2/25, 0.83980, 2.2430, 2.2708, 0.5123, 17.07
1, 0.5000, 3/25, 1.16610, 2.1993, 2.1701, 0.4656, 19.42
1, 0.5000, 4/25, 0.98463, 2.1870, 2.1907, 0.4925, 17.61
1, 0.5000, 5/25, 0.94800, 2.1956, 2.2490, 0.499, 15.36
1, 0.5000, 6/25, 1.07980, 2.2041, 2.2571, 0.4854, 13.850000000000001
1, 0.5000, 7/25, 1.11128, 2.1834, 2.2253, 0.4845, 12.11
1, 0.5000, 8/25, 0.98801, 2.1615, 2.2246, 0.5073, 8.780000000000001
1, 0.5000, 9/25, 1.00043, 2.1494, 2.2064, 0.5041, 5.21
1, 0.5000, 10/25, 1.02296, 2.1316, 2.1954, 0.5078, 7.870000000000001
1, 0.5000, 11/25, 1.00198, 2.1467, 2.1788, 0.5149, 12.83
1, 0.5000, 12/25, 0.97306, 2.1252, 2.2190, 0.5219, 10.489999999999998
1, 0.5000, 13/25, 0.99536, 2.1087, 2.1860, 0.5181, 8.92
1, 0.5000, 14/25, 0.99974, 2.1009, 2.1598, 0.5145, 8.86
1, 0.5000, 15/25, 1.17275, 2.1160, 2.1317, 0.498, 9.16
1, 0.5000, 16/25, 1.14041, 2.0891, 2.1166, 0.4986, 10.56
1, 0.5000, 17/25, 0.97414, 2.0925, 2.1402, 0.5174, 10.299999999999999
1, 0.5000, 18/25, 0.91933, 2.0815, 2.1190, 0.5261, 7.17
1, 0.5000, 19/25, 0.96857, 2.0652, 2.1198, 0.5227, 13.309999999999999
1, 0.5000, 20/25, 0.97377, 2.0620, 2.1848, 0.5223, 14.27
1, 0.5000, 21/25, 1.00235, 2.0684, 2.1506, 0.5228, 11.97
1, 0.5000, 22/25, 1.08824, 2.0431, 2.1846, 0.5147, 14.6
1, 0.5000, 23/25, 1.11118, 2.0168, 2.1798, 0.5084, 18.360000000000003
1, 0.5000, 24/25, 1.04577, 2.0630, 2.1441, 0.5204, 13.139999999999999
1, 0.5000, 25/25, 1.05509, 2.0251, 2.1107, 0.5231, 13.83
1, 0.5500, 1/25, 0.97432, 2.3381, 2.3423, 0.5, 10.0
1, 0.5500, 2/25, 0.83811, 2.2430, 2.2702, 0.5121, 16.189999999999998
1, 0.5500, 3/25, 1.17625, 2.1848, 2.1669, 0.4635, 18.83
1, 0.5500, 4/25, 1.05580, 2.2046, 2.1797, 0.4843, 17.45
1, 0.5500, 5/25, 0.95558, 2.2110, 2.2554, 0.5036, 12.659999999999998
1, 0.5500, 6/25, 1.01872, 2.1866, 2.2238, 0.501, 6.11
1, 0.5500, 7/25, 1.14064, 2.1827, 2.2339, 0.4907, 7.180000000000001
1, 0.5500, 8/25, 1.06110, 2.1750, 2.2168, 0.5035, 5.87
1, 0.5500, 9/25, 0.94733, 2.1992, 2.2501, 0.5251, 5.28
1, 0.5500, 10/25, 0.94900, 2.1901, 2.2400, 0.5287, 5.94
1, 0.5500, 11/25, 0.96569, 2.1840, 2.2017, 0.5281, 6.32
1, 0.5500, 12/25, 0.99106, 2.1742, 2.1855, 0.5263, 10.489999999999998
1, 0.5500, 13/25, 1.03116, 2.1825, 2.1947, 0.5223, 7.5
1, 0.5500, 14/25, 0.98253, 2.1687, 2.1924, 0.531, 8.44
1, 0.5500, 15/25, 0.93019, 2.1609, 2.1894, 0.5332, 15.53
1, 0.5500, 16/25, 0.96100, 2.1377, 2.2143, 0.5321, 17.919999999999998
1, 0.5500, 17/25, 0.95447, 2.1119, 2.1727, 0.5332, 14.860000000000001
1, 0.5500, 18/25, 0.97413, 2.0778, 2.1068, 0.5297, 15.079999999999998
1, 0.5500, 19/25, 1.02392, 2.0854, 2.1412, 0.5241, 13.83
1, 0.5500, 20/25, 1.00110, 2.0753, 2.0966, 0.5298, 12.11
1, 0.5500, 21/25, 1.05248, 2.0162, 2.1355, 0.5264, 15.15
1, 0.5500, 22/25, 1.12084, 2.0364, 2.1581, 0.5182, 18.89
1, 0.5500, 23/25, 1.02715, 2.0204, 2.1181, 0.5299, 17.06
1, 0.5500, 24/25, 0.99075, 2.0448, 2.0768, 0.5334, 13.19
1, 0.5500, 25/25, 1.04751, 2.0685, 2.1642, 0.5279, 13.139999999999999
1, 0.6000, 1/25, 0.96889, 2.3323, 2.3383, 0.5, 10.0
1, 0.6000, 2/25, 0.84900, 2.2515, 2.2752, 0.5126, 16.830000000000002
1, 0.6000, 3/25, 1.18311, 2.1993, 2.1823, 0.464, 18.38
1, 0.6000, 4/25, 1.03844, 2.2210, 2.2363, 0.4887, 14.17
1, 0.6000, 5/25, 1.01341, 2.2208, 2.2742, 0.4971, 13.239999999999998
1, 0.6000, 6/25, 0.99132, 2.2261, 2.2841, 0.5097, 16.73
1, 0.6000, 7/25, 1.06427, 2.1993, 2.2402, 0.4997, 11.74
1, 0.6000, 8/25, 1.07585, 2.1884, 2.2410, 0.4971, 2.42
1, 0.6000, 9/25, 0.98154, 2.1831, 2.2572, 0.5164, 2.8000000000000003
1, 0.6000, 10/25, 0.97374, 2.1852, 2.2135, 0.5188, 3.32
1, 0.6000, 11/25, 1.02816, 2.1709, 2.2010, 0.5188, 4.3999999999999995
1, 0.6000, 12/25, 0.96590, 2.1964, 2.2110, 0.5294, 12.36
1, 0.6000, 13/25, 0.94347, 2.2084, 2.2261, 0.5343, 13.450000000000001
1, 0.6000, 14/25, 0.95359, 2.1957, 2.2179, 0.5301, 14.06
1, 0.6000, 15/25, 0.93266, 2.1786, 2.2095, 0.5321, 15.770000000000001
1, 0.6000, 16/25, 0.94065, 2.2083, 2.2497, 0.5315, 11.97
1, 0.6000, 17/25, 0.91441, 2.1819, 2.2555, 0.5337, 16.73
1, 0.6000, 18/25, 0.96356, 2.2194, 2.2509, 0.5294, 11.379999999999999
1, 0.6000, 19/25, 0.95444, 2.1464, 2.1550, 0.5321, 15.64
1, 0.6000, 20/25, 0.95524, 2.1294, 2.2262, 0.5323, 14.000000000000002
1, 0.6000, 21/25, 0.97205, 2.1171, 2.1553, 0.5319, 15.770000000000001
1, 0.6000, 22/25, 1.03377, 2.1395, 2.1659, 0.5262, 17.39
1, 0.6000, 23/25, 1.01906, 2.1225, 2.1389, 0.5257, 16.99
