seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.2000, 22/50, 7.15423, 2.8360, 2.7686, 0.5057, 31.31
1, 0.2000, 23/50, 8.23101, 2.9131, 2.8388, 0.5059, 30.15
1, 0.2000, 24/50, 9.79413, 2.9502, 3.0676, 0.5056, 31.04
1, 0.2000, 25/50, 9.41611, 2.9920, 2.9865, 0.5055, 31.97
1, 0.2000, 26/50, 8.39298, 3.0580, 3.1000, 0.5056, 31.180000000000003
1, 0.2000, 27/50, 9.25710, 2.9387, 2.9403, 0.5055, 33.89
1, 0.2000, 28/50, 9.37460, 2.7843, 2.9238, 0.5055, 35.65
1, 0.2000, 29/50, 8.84815, 2.9924, 2.9114, 0.5055, 32.84
1, 0.2000, 30/50, 10.31464, 2.9182, 3.0670, 0.5055, 34.8
1, 0.2000, 31/50, 10.20615, 2.7990, 2.8920, 0.5055, 36.69
1, 0.2000, 32/50, 10.48280, 2.8595, 2.8796, 0.5055, 35.52
1, 0.2000, 33/50, 10.51854, 2.9572, 3.1898, 0.5055, 35.510000000000005
1, 0.2000, 34/50, 10.96154, 2.9071, 2.8884, 0.5055, 37.01
1, 0.2000, 35/50, 11.54689, 3.0032, 2.9995, 0.5055, 37.419999999999995
1, 0.2000, 36/50, 10.21546, 3.0794, 3.1184, 0.5055, 36.47
1, 0.2000, 37/50, 10.56082, 3.1185, 3.1626, 0.5055, 37.03
1, 0.2000, 38/50, 9.70809, 2.8669, 3.0373, 0.5055, 38.190000000000005
1, 0.2000, 39/50, 9.90685, 2.7984, 2.9584, 0.5055, 38.61
1, 0.2000, 40/50, 10.30338, 2.9213, 2.9318, 0.5055, 38.62
1, 0.2000, 41/50, 10.39021, 2.9115, 2.8207, 0.5056, 39.73
1, 0.2000, 42/50, 10.52949, 3.0887, 3.0201, 0.5055, 39.32
1, 0.2000, 43/50, 9.70689, 2.9478, 2.9158, 0.5057, 40.089999999999996
1, 0.2000, 44/50, 10.10859, 3.1131, 2.9449, 0.5056, 39.300000000000004
1, 0.2000, 45/50, 10.08029, 3.0029, 2.9877, 0.5055, 40.17
1, 0.2000, 46/50, 9.86297, 2.9609, 2.9690, 0.5056, 40.03
1, 0.2000, 47/50, 10.17063, 2.9822, 3.0277, 0.5057, 40.21
1, 0.2000, 48/50, 9.98606, 2.8838, 2.9151, 0.5059, 40.160000000000004
1, 0.2000, 49/50, 10.00594, 3.0755, 2.9030, 0.5061, 40.53
1, 0.2000, 50/50, 10.06977, 2.9236, 2.9979, 0.5061, 41.08
1, 0.2500, 1/50, 0.15011, 4.6345, 4.6344, 0.532, 1.73
1, 0.2500, 2/50, 0.14769, 4.6081, 4.6067, 0.5471, 1.6
1, 0.2500, 3/50, 0.17763, 4.5789, 4.5779, 0.5645, 1.69
1, 0.2500, 4/50, 0.23182, 4.5580, 4.5554, 0.5744, 2.69
1, 0.2500, 5/50, 0.39128, 4.4910, 4.4831, 0.5928, 3.3300000000000005
1, 0.2500, 6/50, 0.61266, 4.3962, 4.3933, 0.5946, 3.6799999999999997
1, 0.2500, 7/50, 0.92626, 4.2900, 4.2915, 0.59, 4.3
1, 0.2500, 8/50, 0.73656, 4.2406, 4.2542, 0.5951, 4.9799999999999995
1, 0.2500, 9/50, 1.12008, 4.0956, 4.1037, 0.5764, 6.36
1, 0.2500, 10/50, 1.58245, 4.0307, 4.0332, 0.5541, 7.9799999999999995
1, 0.2500, 11/50, 1.40516, 3.9727, 4.0132, 0.5558, 9.98
